lettersIn,batchIn,wordIn,wordLengthIn,numWordsOut,numReadLettersOut,numNewLettersOut,timeOut
11,7,health,6,330,1,5,0.24
11,7,heart,5,331,3,2,0.16
11,7,heat,4,332,3,1,0.12
11,7,herb,4,333,2,2,0.16
11,7,highlight,9,334,1,8,0.44
11,7,historic,8,335,2,6,0.28
11,7,historical,10,336,8,2,0.24
11,7,holiday,7,337,1,6,0.36
11,7,horrible,8,338,2,6,0.28
11,7,horror,6,339,4,2,0.16
11,7,household,9,340,2,7,0.44
11,7,how,3,341,2,1,0.12
11,7,humanity,8,342,1,7,0.32
11,7,humour,6,343,3,3,0.2
11,7,hunger,6,344,2,4,0.2
11,7,hydrogen,8,345,1,7,0.4
11,7,hypothesis,10,346,2,8,0.4
11,7,icon,4,347,0,4,0.2
11,7,ideal,5,348,1,4,0.2
11,7,identical,9,349,3,6,0.4
11,7,identity,8,350,6,2,0.2
11,7,ill,3,351,1,2,0.12
11,7,illegal,7,352,3,4,0.24
11,7,imagery,7,353,1,6,0.36
11,7,impatient,9,354,2,7,0.36
11,7,important,9,355,3,6,0.32
11,7,improve,7,356,3,4,0.32
11,7,index,5,357,1,4,0.2
11,7,indicate,8,358,3,5,0.28
11,7,indirect,8,359,4,4,0.24
11,7,individual,10,360,4,6,0.4
11,7,inevitable,10,361,2,8,0.4
11,7,initiate,8,362,2,6,0.28
11,7,injury,6,363,2,4,0.32
11,7,insert,6,364,2,4,0.24
11,7,inspect,7,365,3,4,0.24
11,7,instrument,10,366,3,7,0.36
11,7,insurance,9,367,3,6,0.4
11,7,intelligent,11,368,2,9,0.44
11,7,intensify,9,369,4,5,0.32
11,7,interesting,11,370,4,7,0.44
11,7,interior,8,371,5,3,0.24
11,7,involve,7,372,2,5,0.24
11,7,involved,8,373,7,1,0.28
11,7,iron,4,374,1,3,0.16
11,7,island,6,375,1,5,0.24
11,7,isolated,8,376,2,6,0.32
11,7,jet,3,377,0,3,0.16
11,7,job,3,378,1,2,0.2
11,7,journalism,10,379,2,8,0.36
11,7,joy,3,380,2,1,0.08
11,7,jump,4,381,1,3,0.16
11,7,just,4,382,2,2,0.12
11,7,justify,7,383,4,3,0.28
11,7,knife,5,384,0,5,0.24
11,7,know,4,385,2,2,0.12
11,7,lack,4,386,0,4,0.2
11,7,landmark,8,387,2,6,0.32
11,7,laser,5,388,2,3,0.24
11,7,latest,6,389,2,4,0.24
11,7,leaf,4,390,1,3,0.16
11,7,leaflet,7,391,4,3,0.2
11,7,learning,8,392,3,5,0.36
11,7,left,4,393,2,2,0.12
11,7,legendary,9,394,2,7,0.36
11,7,legislative,11,395,3,8,0.4
11,7,legitimate,10,396,4,6,0.44
11,7,lemon,5,397,2,3,0.16
11,7,lens,4,398,2,2,0.12
11,7,lethal,6,399,2,4,0.24
11,7,letter,6,400,3,3,0.28
11,7,licence,7,401,1,6,0.28
11,7,license,7,402,5,2,0.2
11,7,lie,3,403,2,1,0.08
11,7,likelihood,10,404,2,8,0.44
11,7,limited,7,405,2,5,0.24
11,7,link,4,406,2,2,0.16
11,7,literary,8,407,2,6,0.32
11,7,little,6,408,3,3,0.28
11,7,live,4,409,2,2,0.16
11,7,load,4,410,1,3,0.16
11,7,location,8,411,2,6,0.32
11,7,lonely,6,412,2,4,0.24
11,7,long,4,413,3,1,0.2
11,7,look,4,414,2,2,0.12
11,7,lot,3,415,2,1,0.08
11,7,loudly,6,416,2,4,0.24
11,7,machinery,9,417,0,9,0.4
11,7,mail,4,418,2,2,0.2
11,7,mainland,8,419,3,5,0.28
11,7,mainstream,10,420,4,6,0.32
11,7,mandate,7,421,2,5,0.28
11,7,mandatory,9,422,6,3,0.32
11,7,manipulate,10,423,3,7,0.36
11,7,map,3,424,2,1,0.12
11,7,married,7,425,2,5,0.28
11,7,mask,4,426,2,2,0.24
11,7,match,5,427,2,3,0.2
11,7,meal,4,428,1,3,0.16
11,7,melody,6,429,2,4,0.2
11,7,mentor,6,430,2,4,0.24
11,7,merely,6,431,2,4,0.28
11,7,merger,6,432,3,3,0.2
11,7,message,7,433,2,5,0.28
11,7,metre,5,434,2,3,0.16
11,7,militia,7,435,1,6,0.36
11,7,mind,4,436,2,2,0.16
11,7,minister,8,437,3,5,0.28
11,7,mirror,6,438,2,4,0.24
11,7,misleading,10,439,2,8,0.48
11,7,model,5,440,1,4,0.2
11,7,month,5,441,2,3,0.2
11,7,monthly,7,442,5,2,0.2
11,7,mother,6,443,2,4,0.32
11,7,movie,5,444,2,3,0.2
11,7,much,4,445,1,3,0.16
11,7,multiple,8,446,2,6,0.32
11,7,mum,3,447,2,1,0.08
11,7,municipal,9,448,2,7,0.44
11,7,museum,6,449,2,4,0.24
11,7,music,5,450,3,2,0.16
11,7,musician,8,451,5,3,0.24
11,7,must,4,452,3,1,0.12
11,7,narrative,9,453,0,9,0.48
11,7,nature,6,454,2,4,0.24
11,7,negative,8,455,1,7,0.32
11,7,negotiation,11,456,3,8,0.48
11,7,neutral,7,457,2,5,0.24
11,7,new,3,458,2,1,0.08
11,7,noisy,5,459,1,4,0.2
11,7,nomination,10,460,2,8,0.48
11,7,norm,4,461,2,2,0.12
11,7,normal,6,462,4,2,0.16
11,7,north,5,463,3,2,0.16
11,7,northern,8,464,5,3,0.32
11,7,not,3,465,2,1,0.08
11,7,nothing,7,466,3,4,0.24
11,7,notice,6,467,3,3,0.2
11,7,notion,6,468,4,2,0.16
11,7,novel,5,469,2,3,0.16
11,7,nut,3,470,1,2,0.2
11,7,obesity,7,471,0,7,0.32
11,7,october,7,472,1,6,0.28
11,7,off,3,473,1,2,0.12
11,7,offence,7,474,3,4,0.32
11,7,offend,6,475,5,1,0.16
11,7,offspring,9,476,3,6,0.32
11,7,online,6,477,1,5,0.24
11,7,opposed,7,478,1,6,0.36
11,7,organic,7,479,1,6,0.28
11,7,organized,9,480,6,3,0.52
11,7,organizer,9,481,8,1,0.2
11,7,originate,9,482,2,7,0.44
11,7,other,5,483,1,4,0.2
11,7,ought,5,484,1,4,0.2
11,7,outbreak,8,485,2,6,0.32
11,7,outdoor,7,486,3,4,0.32
11,7,outfit,6,487,3,3,0.2
11,7,overall,7,488,1,6,0.28
11,7,oversee,7,489,4,3,0.2
11,7,pace,4,490,0,4,0.28
11,7,pack,4,491,3,1,0.12
11,7,painful,7,492,2,5,0.28
11,7,palace,6,493,2,4,0.2
11,7,parade,6,494,2,4,0.24
11,7,park,4,495,3,1,0.2
11,7,partner,7,496,3,4,0.24
11,7,password,8,497,2,6,0.32
11,7,patent,6,498,2,4,0.2
11,7,patience,8,499,3,5,0.36
11,7,peculiar,8,500,1,7,0.32
11,7,personality,11,501,2,9,0.44
11,7,philosophy,10,502,1,9,0.64
11,7,picture,7,503,1,6,0.68
11,7,pile,4,504,2,2,0.32
11,7,pioneer,7,505,2,5,0.6
11,7,pipe,4,506,2,2,0.48
11,7,plane,5,507,1,4,0.48
11,7,planning,8,508,4,4,0.6
11,7,plant,5,509,4,1,0.32
11,7,play,4,510,3,1,0.28
11,7,pleased,7,511,2,5,0.76
11,7,police,6,512,1,5,0.56
11,7,political,9,513,4,5,0.68
11,7,pollution,9,514,3,6,0.84
11,7,position,8,515,2,6,0.72
11,7,possibility,11,516,3,8,0.92
11,7,poster,6,517,3,3,0.44
11,7,praise,6,518,1,5,0.72
11,7,precedent,9,519,2,7,0.84
11,7,precise,7,520,4,3,0.56
11,7,prediction,10,521,3,7,1.04
11,7,prejudice,9,522,3,6,0.76
11,7,premier,7,523,3,4,0.64
11,7,premise,7,524,5,2,0.52
11,7,presence,8,525,3,5,0.8
11,7,presently,9,526,6,3,0.56
11,7,prestigious,11,527,4,7,0.88
11,7,previously,10,528,3,7,1
11,7,principle,9,529,2,7,0.84
11,7,printing,8,530,4,4,0.6
11,7,prior,5,531,3,2,0.48
11,7,process,7,532,2,5,0.6
11,7,processor,9,533,7,2,0.52
11,7,product,7,534,3,4,0.56
11,7,profile,7,535,3,4,0.68
11,7,project,7,536,3,4,0.56
11,7,prominent,9,537,3,6,0.72
11,7,proof,5,538,3,2,0.36
11,7,propaganda,10,539,3,7,0.96
11,7,properly,8,540,4,4,0.6
11,7,proposal,8,541,4,4,0.6
11,7,propose,7,542,6,1,0.4
11,7,prosecute,9,543,3,6,0.88
11,7,pump,4,544,1,3,0.4
11,7,punk,4,545,2,2,0.32
11,7,pupil,5,546,2,3,0.44
11,7,pursuit,7,547,2,5,0.76
11,7,push,4,548,2,2,0.32
11,7,puzzle,6,549,2,4,0.52
11,7,quality,7,550,0,7,0.72
11,7,quest,5,551,2,3,0.44
11,7,race,4,552,0,4,0.56
11,7,racial,6,553,3,3,0.48
11,7,rail,4,554,2,2,0.32
11,7,railway,7,555,4,3,0.48
11,7,raise,5,556,3,2,0.36
11,7,rally,5,557,2,3,0.56
11,7,rather,6,558,2,4,0.52
11,7,rating,6,559,3,3,0.44
11,7,realistic,9,560,1,8,0.84
11,7,rear,4,561,3,1,0.4
11,7,reasoning,9,562,3,6,0.72
11,7,recommend,9,563,2,7,0.8
11,7,recruit,7,564,3,4,0.56
11,7,recycle,7,565,3,4,0.68
11,7,reduce,6,566,2,4,0.52
11,7,reduction,9,567,5,4,0.64
11,7,referee,7,568,2,5,0.6
11,7,regime,6,569,2,4,0.68
11,7,regional,8,570,4,4,0.6
11,7,regulatory,10,571,3,7,0.88
11,7,rejection,9,572,2,7,0.96
11,7,relevance,9,573,2,7,0.8
11,7,remainder,9,574,2,7,0.8
11,7,remark,6,575,4,2,0.56
11,7,reportedly,10,576,2,8,0.88
11,7,reporting,9,577,6,3,0.56
11,7,republic,8,578,3,5,0.64
11,7,requirement,11,579,2,9,1.12
11,7,reside,6,580,2,4,0.52
11,7,resignation,11,581,4,7,0.88
11,7,resolve,7,582,3,4,0.72
11,7,responsible,11,583,3,8,0.92
11,7,rest,4,584,3,1,0.28
11,7,reveal,6,585,2,4,0.52
11,7,revise,6,586,3,3,0.6
11,7,right,5,587,1,4,0.56
11,7,rip,3,588,2,1,0.4
11,7,rise,4,589,2,2,0.32
11,7,ritual,6,590,2,4,0.56
11,7,rob,3,591,1,2,0.44
11,7,robust,6,592,3,3,0.48
11,7,roll,4,593,2,2,0.36
11,7,romance,7,594,2,5,0.6
11,7,roof,4,595,2,2,0.32
11,7,root,4,596,3,1,0.28
11,7,round,5,597,2,3,0.6
11,7,rub,3,598,1,2,0.36
11,7,ruin,4,599,2,2,0.36
11,7,sacred,6,600,0,6,0.76
11,7,safe,4,601,2,2,0.36
11,7,sailor,6,602,2,4,0.64
11,7,sale,4,603,2,2,0.36
11,7,sample,6,604,2,4,0.52
11,7,sand,4,605,2,2,0.36
11,7,satellite,9,606,2,7,0.84
11,7,satisfy,7,607,3,4,0.72
11,7,scan,4,608,1,3,0.36
11,7,scholar,7,609,2,5,0.6
11,7,score,5,610,2,3,0.44
11,7,secure,6,611,1,5,0.72
11,7,security,8,612,5,3,0.56
11,7,seeker,6,613,2,4,0.52
11,7,seem,4,614,3,1,0.28
11,7,segment,7,615,2,5,0.6
11,7,sensible,8,616,2,6,0.84
11,7,serious,7,617,2,5,0.64
11,7,servant,7,618,3,4,0.68
11,7,setting,7,619,2,5,0.84
11,7,settlement,10,620,4,6,0.8
11,7,sexual,6,621,2,4,0.6
11,7,sexy,4,622,3,1,0.32
11,7,shallow,7,623,1,6,0.92
11,7,share,5,624,3,2,0.4
11,7,shareholder,11,625,5,6,0.84
11,7,sheer,5,626,2,3,0.44
11,7,shiny,5,627,2,3,0.44
11,7,shipping,8,628,3,5,0.8
11,7,shopping,8,629,2,6,0.68
11,7,shortly,7,630,3,4,0.56
11,7,sibling,7,631,1,6,0.84
11,7,signature,9,632,2,7,0.96
11,7,similarly,9,633,2,7,0.96
11,7,sin,3,634,2,1,0.28
11,7,singing,7,635,3,4,0.72
11,7,sink,4,636,3,1,0.28
11,7,sister,6,637,2,4,0.52
11,7,six,3,638,2,1,0.24
11,7,ski,3,639,1,2,0.32
11,7,skull,5,640,2,3,0.44
11,7,slam,4,641,1,3,0.52
11,7,slip,4,642,2,2,0.32
11,7,smile,5,643,1,4,0.48
11,7,soap,4,644,1,3,0.36
11,7,solar,5,645,2,3,0.44
11,7,some,4,646,2,2,0.4
11,7,somehow,7,647,4,3,0.64
11,7,someone,7,648,4,3,0.52
11,7,song,4,649,2,2,0.32
11,7,soup,4,650,2,2,0.32
11,7,south,5,651,3,2,0.4
11,7,sovereignty,11,652,2,9,1.12
11,7,speaker,7,653,1,6,0.68
11,7,special,7,654,3,4,0.56
11,7,specify,7,655,5,2,0.56
11,7,speech,6,656,3,3,0.44
11,7,sphere,6,657,2,4,0.52
11,7,spokesman,9,658,2,7,0.84
11,7,stab,4,659,1,3,0.56
11,7,staff,5,660,3,2,0.36
11,7,stall,5,661,3,2,0.36
11,7,star,4,662,3,1,0.4
11,7,stay,4,663,3,1,0.44
11,7,stereotype,10,664,2,8,1.2
11,7,stop,4,665,2,2,0.32
11,7,storage,7,666,3,4,0.6
11,7,store,5,667,4,1,0.32
11,7,straight,8,668,2,6,0.72
11,7,strange,7,669,4,3,0.64
11,7,strategy,8,670,4,4,0.6
11,7,strength,8,671,3,5,0.64
11,7,stretch,7,672,4,3,0.64
11,7,strike,6,673,3,3,0.48
11,7,strong,6,674,3,3,0.48
11,7,stumble,7,675,2,5,0.6
11,7,such,4,676,1,3,0.4
11,7,sudden,6,677,2,4,0.68
11,7,sugar,5,678,2,3,0.44
11,7,super,5,679,2,3,0.44
11,7,supreme,7,680,3,4,0.68
11,7,sure,4,681,2,2,0.36
11,7,surgical,8,682,3,5,0.84
11,7,surrounding,11,683,3,8,1
11,7,survival,8,684,3,5,0.72
11,7,swear,5,685,1,4,0.72
11,7,sweep,5,686,3,2,0.36
11,7,switch,6,687,2,4,0.52
11,7,symbolic,8,688,1,7,0.76
11,7,sympathy,8,689,3,5,0.8
11,7,synthesis,9,690,2,7,0.8
11,7,table,5,691,0,5,0.52
11,7,tactical,8,692,2,6,0.72
11,7,tail,4,693,2,2,0.48
11,7,tap,3,694,2,1,0.24
11,7,taste,5,695,2,3,0.44
11,7,tea,3,696,1,2,0.28
11,7,television,10,697,2,8,0.92
11,7,temperature,11,698,2,9,1.12
11,7,tendency,8,699,2,6,0.76
11,7,tension,7,700,3,4,0.68
11,7,terrify,7,701,2,5,0.84
11,7,texture,7,702,2,5,0.6
11,7,themselves,10,703,1,9,0.96
11,7,thereby,7,704,3,4,0.56
11,7,thorough,8,705,2,6,0.84
11,7,thoughtful,10,706,3,7,0.88
11,7,tidy,4,707,1,3,0.24
11,7,tight,5,708,2,3,0.24
11,7,timing,6,709,2,4,0.32
11,7,together,8,710,1,7,0.36
11,7,tolerance,9,711,2,7,0.36
11,7,tonight,7,712,2,5,0.36
11,7,tonne,5,713,3,2,0.16
11,7,tool,4,714,2,2,0.16
11,7,topic,5,715,2,3,0.2
11,7,torture,7,716,2,5,0.28
11,7,tour,4,717,2,2,0.2
11,7,trademark,9,718,1,8,0.36
11,7,tragic,6,719,3,3,0.2
11,7,translation,11,720,3,8,0.4
11,7,trap,4,721,3,1,0.2
11,7,traveller,9,722,3,6,0.32
11,7,treasure,8,723,2,6,0.32
11,7,treat,5,724,4,1,0.12
11,7,treaty,6,725,5,1,0.24
11,7,tribal,6,726,2,4,0.24
11,7,tribute,7,727,4,3,0.2
11,7,trio,4,728,3,1,0.12
11,7,trouble,7,729,2,5,0.32
11,7,trousers,8,730,4,4,0.24
11,7,truck,5,731,2,3,0.16
11,7,tune,4,732,1,3,0.16
11,7,twice,5,733,1,4,0.2
11,7,ultimate,8,734,0,8,0.44
11,7,undergo,7,735,1,6,0.28
11,7,underlying,10,736,5,5,0.32
11,7,undermine,9,737,5,4,0.36
11,7,underwear,9,738,5,4,0.28
11,7,unfair,6,739,2,4,0.24
11,7,union,5,740,2,3,0.16
11,7,unique,6,741,3,3,0.28
11,7,universal,9,742,3,6,0.32
11,7,unnecessary,11,743,2,9,0.4
11,7,unusual,7,744,2,5,0.24
11,7,upgrade,7,745,1,6,0.36
11,7,uphold,6,746,2,4,0.24
11,7,upon,4,747,2,2,0.12
11,7,usual,5,748,1,4,0.2
11,7,utility,7,749,1,6,0.36
11,7,validity,8,750,0,8,0.36
11,7,valley,6,751,3,3,0.2
11,7,valuable,8,752,3,5,0.28
11,7,venture,7,753,1,6,0.4
11,7,vessel,6,754,2,4,0.24
11,7,viewer,6,755,1,5,0.24
11,7,villager,8,756,2,6,0.32
11,7,virtual,7,757,2,5,0.36
11,7,virtue,6,758,5,1,0.16
11,7,visitor,7,759,2,5,0.28
11,7,volunteer,9,760,1,8,0.44
11,7,walk,4,761,0,4,0.2
11,7,war,3,762,2,1,0.08
11,7,water,5,763,2,3,0.2
11,7,wealthy,7,764,1,6,0.28
11,7,weapon,6,765,3,3,0.2
11,7,weave,5,766,3,2,0.28
11,7,weird,5,767,2,3,0.2
11,7,welcome,7,768,2,5,0.28
11,7,welfare,7,769,3,4,0.28
11,7,whatever,8,770,1,7,0.4
11,7,whenever,8,771,2,6,0.32
11,7,whereas,7,772,3,4,0.24
11,7,which,5,773,2,3,0.2
11,7,whose,5,774,2,3,0.28
11,7,width,5,775,1,4,0.2
11,7,wildlife,8,776,2,6,0.32
11,7,wind,4,777,2,2,0.16
11,7,window,6,778,4,2,0.16
11,7,wipe,4,779,2,2,0.24
11,7,within,6,780,2,4,0.2
11,7,woman,5,781,1,4,0.2
11,7,wonderful,9,782,2,7,0.36
11,7,work,4,783,2,2,0.24
11,7,workforce,9,784,4,5,0.32
11,7,workplace,9,785,4,5,0.32
11,7,wrap,4,786,1,3,0.2
11,7,written,7,787,2,5,0.4
11,7,young,5,788,0,5,0.28
11,8,a,1,0,0,1,0.08
11,8,absence,7,1,1,6,0.28
11,8,absolutely,10,2,3,7,0.44
11,8,absorb,6,3,4,2,0.16
11,8,academic,8,4,1,7,0.32
11,8,accelerate,10,5,2,8,0.4
11,8,accept,6,6,4,2,0.28
11,8,acceptable,10,7,6,4,0.28
11,8,accommodate,11,8,3,8,0.4
11,8,accompany,9,9,5,4,0.36
11,8,accordance,10,10,4,6,0.32
11,8,accurate,8,11,3,5,0.28
11,8,acid,4,12,2,2,0.16
11,8,ad,2,13,1,1,0.16
11,8,adaptation,10,14,2,8,0.4
11,8,adj,3,15,2,1,0.08
11,8,adoption,8,16,2,6,0.28
11,8,advantage,9,17,2,7,0.44
11,8,adventure,9,18,3,6,0.32
11,8,aftermath,9,19,1,8,0.36
11,8,afterwards,10,20,5,5,0.4
11,8,again,5,21,1,4,0.2
11,8,aggressive,10,22,2,8,0.4
11,8,aids,4,23,1,3,0.16
11,8,align,5,24,1,4,0.28
11,8,allocate,8,25,2,6,0.32
11,8,alongside,9,26,2,7,0.36
11,8,amateur,7,27,1,6,0.28
11,8,amendment,9,28,2,7,0.44
11,8,analyse,7,29,1,6,0.28
11,8,and,3,30,2,1,0.08
11,8,anger,5,31,2,3,0.2
11,8,anybody,7,32,2,5,0.36
11,8,apparently,10,33,1,9,0.4
11,8,applaud,7,34,3,4,0.24
11,8,appreciate,10,35,3,7,0.48
11,8,approve,7,36,4,3,0.2
11,8,arguably,8,37,1,7,0.32
11,8,argue,5,38,4,1,0.12
11,8,arise,5,39,2,3,0.28
11,8,around,6,40,2,4,0.2
11,8,artist,6,41,2,4,0.24
11,8,assessment,10,42,1,9,0.4
11,8,assistant,9,43,3,6,0.4
11,8,associate,9,44,3,6,0.32
11,8,assurance,9,45,3,6,0.32
11,8,atrocity,8,46,1,7,0.4
11,8,auction,7,47,1,6,0.28
11,8,automatic,9,48,2,7,0.44
11,8,baby,4,49,0,4,0.52
11,8,backing,7,50,2,5,0.76
11,8,balance,7,51,2,5,0.6
11,8,ballet,6,52,3,3,0.48
11,8,banner,6,53,2,4,0.52
11,8,bay,3,54,2,1,0.36
11,8,beast,5,55,1,4,0.48
11,8,behalf,6,56,2,4,0.52
11,8,belief,6,57,2,4,0.52
11,8,below,5,58,3,2,0.4
11,8,betray,6,59,2,4,0.72
11,8,between,7,60,3,4,0.56
11,8,beyond,6,61,2,4,0.6
11,8,bird,4,62,1,3,0.4
11,8,birthday,8,63,3,5,0.88
11,8,biscuit,7,64,2,5,0.64
11,8,bishop,6,65,3,3,0.48
11,8,bite,4,66,2,2,0.36
11,8,bitter,6,67,3,3,0.48
11,8,bless,5,68,1,4,0.64
11,8,blind,5,69,2,3,0.44
11,8,blog,4,70,2,2,0.32
11,8,blow,4,71,3,1,0.28
11,8,boat,4,72,1,3,0.36
11,8,boil,4,73,2,2,0.32
11,8,boom,4,74,2,2,0.44
11,8,boost,5,75,3,2,0.36
11,8,boot,4,76,3,1,0.28
11,8,bother,6,77,2,4,0.52
11,8,bottle,6,78,3,3,0.48
11,8,bound,5,79,2,3,0.6
11,8,box,3,80,2,1,0.24
11,8,brand,5,81,1,4,0.48
11,8,breach,6,82,2,4,0.52
11,8,breakdown,9,83,4,5,0.76
11,8,breathe,7,84,4,3,0.68
11,8,buddy,5,85,1,4,0.52
11,8,bunch,5,86,2,3,0.52
11,8,burn,4,87,2,2,0.48
11,8,cafe,4,88,0,4,0.48
11,8,cancer,6,89,2,4,0.68
11,8,card,4,90,2,2,0.4
11,8,career,6,91,3,3,0.52
11,8,careful,7,92,4,3,0.52
11,8,carefully,9,93,7,2,0.68
11,8,carpet,6,94,3,3,0.8
11,8,category,8,95,2,6,0.72
11,8,cave,4,96,2,2,0.32
11,8,cease,5,97,1,4,0.48
11,8,cemetery,8,98,2,6,0.84
11,8,central,7,99,2,5,0.6
11,8,certain,7,100,2,5,0.6
11,8,character,9,101,1,8,1.04
11,8,charter,7,102,4,3,0.48
11,8,cheerful,8,103,2,6,0.68
11,8,chemical,8,104,3,5,0.64
11,8,chicken,7,105,2,5,0.76
11,8,childhood,9,106,3,6,0.72
11,8,choose,6,107,2,4,0.52
11,8,chop,4,108,3,1,0.28
11,8,chronic,7,109,2,5,0.76
11,8,circle,6,110,1,5,0.56
11,8,circuit,7,111,4,3,0.56
11,8,city,4,112,2,2,0.32
11,8,civil,5,113,2,3,0.44
11,8,clarity,7,114,1,6,0.84
11,8,clause,6,115,3,3,0.44
11,8,clean,5,116,2,3,0.44
11,8,clerk,5,117,3,2,0.4
11,8,closely,7,118,2,5,0.72
11,8,club,4,119,2,2,0.32
11,8,coincide,8,120,1,7,0.84
11,8,collective,10,121,2,8,0.96
11,8,colony,6,122,3,3,0.6
11,8,colourful,9,123,4,5,0.68
11,8,comfort,7,124,2,5,0.6
11,8,comfortable,11,125,7,4,0.72
11,8,comment,7,126,3,4,0.68
11,8,commission,10,127,4,6,0.8
11,8,commodity,9,128,4,5,0.68
11,8,community,9,129,4,5,0.8
11,8,compensate,10,130,3,7,0.84
11,8,compete,7,131,5,2,0.44
11,8,completion,10,132,4,6,0.92
11,8,component,9,133,4,5,0.68
11,8,conceal,7,134,2,5,0.6
11,8,conceive,8,135,5,3,0.68
11,8,concept,7,136,5,2,0.44
11,8,concern,7,137,5,2,0.44
11,8,conduct,7,138,3,4,0.56
11,8,conference,10,139,3,7,0.96
11,8,confess,7,140,5,2,0.44
11,8,confidence,10,141,4,6,0.76
11,8,confused,8,142,4,4,0.6
11,8,consent,7,143,3,4,0.68
11,8,consistency,11,144,4,7,0.96
11,8,constraint,10,145,4,6,0.88
11,8,consult,7,146,4,3,0.64
11,8,controversy,11,147,3,8,0.92
11,8,coordinate,10,148,2,8,0.92
11,8,cope,4,149,2,2,0.48
11,8,cost,4,150,2,2,0.32
11,8,could,5,151,2,3,0.44
11,8,counterpart,11,152,3,8,1.12
11,8,coup,4,153,3,1,0.28
11,8,court,5,154,3,2,0.52
11,8,coverage,8,155,2,6,0.72
11,8,craft,5,156,1,4,0.48
11,8,create,6,157,2,4,0.52
11,8,creature,8,158,5,3,0.68
11,8,credibility,11,159,3,8,0.92
11,8,credible,8,160,6,2,0.48
11,8,creep,5,161,3,2,0.36
11,8,crime,5,162,2,3,0.56
11,8,cross,5,163,2,3,0.4
11,8,crowd,5,164,3,2,0.36
11,8,crowded,7,165,5,2,0.44
11,8,crucial,7,166,2,5,0.76
11,8,crude,5,167,3,2,0.4
11,8,cruel,5,168,3,2,0.36
11,8,cruise,6,169,3,3,0.52
11,8,cultivate,9,170,1,8,0.96
11,8,current,7,171,2,5,0.8
11,8,cycle,5,172,1,4,0.52
11,8,dam,3,173,0,3,0.36
11,8,damage,6,174,3,3,0.52
11,8,dance,5,175,2,3,0.44
11,8,dare,4,176,2,2,0.48
11,8,day,3,177,2,1,0.24
11,8,deal,4,178,1,3,0.4
11,8,december,8,179,2,6,0.8
11,8,declare,7,180,3,4,0.88
11,8,decoration,10,181,3,7,1.12
11,8,deed,4,182,2,2,0.32
11,8,defect,6,183,2,4,0.56
11,8,definite,8,184,3,5,0.64
11,8,definitely,10,185,8,2,0.72
11,8,delight,7,186,2,5,0.6
11,8,deliver,7,187,4,3,0.48
11,8,democratic,10,188,2,8,1.04
11,8,depression,10,189,2,8,0.92
11,8,deputy,6,190,3,3,0.48
11,8,detention,9,191,2,7,0.96
11,8,develop,7,192,2,5,0.76
11,8,devil,5,193,3,2,0.44
11,8,diagnosis,9,194,1,8,1
11,8,dictate,7,195,2,5,0.84
11,8,disclosure,10,196,2,8,0.92
11,8,discuss,7,197,4,3,0.52
11,8,discussion,10,198,7,3,0.76
11,8,display,7,199,3,4,0.6
11,8,distant,7,200,3,4,0.56
11,8,distort,7,201,4,3,0.48
11,8,distribute,10,202,4,6,0.92
11,8,divine,6,203,2,4,0.52
11,8,divorced,8,204,3,5,0.64
11,8,double,6,205,1,5,0.64
11,8,downstairs,10,206,2,8,1.08
11,8,drawing,7,207,1,6,0.68
11,8,duration,8,208,1,7,0.76
11,8,dust,4,209,2,2,0.32
11,8,earnings,8,210,0,8,0.96
11,8,edit,4,211,1,3,0.36
11,8,effectively,11,212,1,10,1.04
11,8,effort,6,213,3,3,0.6
11,8,eighty,6,214,1,5,0.56
11,8,elect,5,215,1,4,0.48
11,8,elsewhere,9,216,2,7,0.8
11,8,embark,6,217,1,5,0.72
11,8,empirical,9,218,2,7,0.84
11,8,employer,8,219,3,5,0.68
11,8,ending,6,220,1,5,0.56
11,8,enforcement,11,221,2,9,1.12
11,8,engineer,8,222,2,6,0.72
11,8,engineering,11,223,8,3,0.88
11,8,enormous,8,224,2,6,0.76
11,8,enthusiast,10,225,2,8,0.96
11,8,entitle,7,226,3,4,0.64
11,8,entrance,8,227,3,5,0.92
11,8,environment,11,228,2,9,1.04
11,8,equipment,9,229,1,8,0.88
11,8,essay,5,230,1,4,0.96
11,8,essence,7,231,3,4,0.56
11,8,evidence,8,232,1,7,0.76
11,8,exact,5,233,1,4,0.48
11,8,exceed,6,234,2,4,0.68
11,8,excellent,9,235,4,5,0.68
11,8,exciting,8,236,3,5,0.64
11,8,exclusive,9,237,3,6,0.92
11,8,exclusively,11,238,9,2,0.64
11,8,excuse,6,239,3,3,0.48
11,8,executive,9,240,2,7,0.8
11,8,expensive,9,241,2,7,0.96
11,8,experiment,10,242,4,6,0.8
11,8,explain,7,243,3,4,0.32
11,8,explicitly,10,244,4,6,0.44
11,8,exploit,7,245,4,3,0.24
11,8,extend,6,246,2,4,0.24
11,8,extensive,9,247,5,4,0.28
11,8,extremist,9,248,3,6,0.48
11,8,eye,3,249,1,2,0.16
11,8,faculty,7,250,0,7,0.36
11,8,failed,6,251,2,4,0.24
11,8,failure,7,252,4,3,0.32
11,8,famous,6,253,2,4,0.2
11,8,fantastic,9,254,2,7,0.36
11,8,fashionable,11,255,2,9,0.52
11,8,fasten,6,256,3,3,0.2
11,8,fat,3,257,2,1,0.08
11,8,fibre,5,258,1,4,0.2
